5530970393,5544601093,Jane,Lundberg,244,20,F,Married,Mom & Baby,441,,,233,Least Engaged
5539640434,5553221666,Judith,Cox,141,35,F,Unmarried,Young Singles,215,,,234,Enthusiasts
5528365468,5542106956,Nancy,Swick,433,25,F,Unmarried,Young Singles,333,,,235,Enthusiasts
5527631562,5541409374,Scott,Outwater,524,24,M,Unmarried,Young Singles,231,,,241,Least Engaged
5538577470,5551939465,Kimmarie,Gizelbach,554,70,F,Married,Empty Nester,135,,,242,Least Engaged
5530212758,5543872984,Larry,Zaporowski,442,23,F,Married,Mom & Baby,231,,,243,Least Engaged
5539062836,5552412578,Claudine,Elhajal,311,34,F,Married,Young Couple,213,,,244,Enthusiasts
5526313926,5540143885,Hamid,Roostaee,524,49,M,Married,Mature,215,,,245,Convenience Shoppers
5538445107,5551811818,Tamara,Dube,253,20,F,Unmarried,Young Singles,445,,,251,Least Engaged
5536642011,5550052098,Austin,Bullock,234,27,M,Married,Young Couple,252,,,252,Enthusiasts
5538352213,5551720954,Todd,Mackanin,153,53,M,Married,Empty Nester,121,,,253,Enthusiasts
5536323512,5549738547,Cathy,Newton,213,28,F,Married,Young Couple,245,,,254,Enthusiasts
5531164866,5552881964,Jessica,Fralin,134,46,F,Married,Mature,123,,,255,Convenience Shoppers
5533048009,5546583803,Denise,Granger,134,21,F,Unmarried,Young Singles,154,,,311,Explorers
5537454836,5550846811,Ann,Riggle,325,34,F,Married,Young Couple,442,,,312,Explorers
5527676074,5541450918,Robert,McColl,545,29,M,Married,Young Couple,215,,,313,Enthusiasts
5532110197,5545685017,Gretchen,Gay,251,19,F,Married,Young Couple,241,,,314,Enthusiasts
5528122949,5541880056,Peter,Flores,534,28,F,Married,Mom & Baby,132,,,315,Convenience Shoppers
5533128330,5546659343,E,Curry,444,25,F,Married,Mom & Baby,315,,,321,Explorers
5533095990,5546628946,Daniel,Maxwell,215,26,M,Married,Young Couple,131,,,322,Explorers
5529296750,5542995870,Mary,Cardin,233,25,F,Married,Mom & Baby,452,,,323,Enthusiasts
5527663163,5541438874,Suzanne,Borzilleri,511,18,F,Married,Mom & Baby,211,,,324,Enthusiasts
5531167708,5544785690,James,Doin,534,24,M,Married,Young Couple,335,,,325,Convenience Shoppers
5539776961,5553345873,Paula,Snowden,425,50,F,Married,Empty Nester,133,,,331,Explorers
5528397254,5542136624,Donald,Wahl,443,49,M,Married,Mature,311,,,332,Explorers
5534114421,5547599994,Roberta,Dangerfield,455,56,F,Married,Empty Nester,354,,,333,Enthusiasts
5949412211,5949418432,Carla,Davidson,552,22,F,Unmarried,Young Singles,451,,,334,Enthusiasts
5530258317,5543915628,Cindy,Pye,355,27,F,Unmarried,Young Singles,451,,,335,Convenience Shoppers
5536140893,5549559966,Connie,Steffen,541,23,F,Unmarried,Young Singles,321,,,341,Explorers
5533154236,5546683560,Louis,Talley,455,52,M,Married,Empty Nester,223,,,342,Explorers
5941709517,5941733921,Susan,Lindsey,541,23,F,Married,Young Couple,131,,,343,Enthusiasts
5941708421,5548234823,Sean,Depew,552,39,M,Married,Mature,131,,,344,Enthusiasts
5529026898,5542743374,Maureen,Ivens,514,61,F,Married,Empty Nester,452,,,345,Convenience Shoppers
5528252909,5542001535,Angela,Proscia,441,32,F,Married,Mom & Baby,154,,,351,Explorers
5526693487,5540508096,Joan,Smith,315,34,F,Unmarried,Young Singles,541,,,352,Explorers
5531143794,5544763113,Jonathon,Gutzwiller,114,18,M,Unmarried,Young Singles,334,,,353,Enthusiasts
5527681561,5541456036,Sherrlyn,Bostic,442,35,F,Unmarried,Young Singles,335,,,354,Enthusiasts
5528359746,5542101638,Janet,Pauley,215,70,F,Married,Empty Nester,544,,,355,Convenience Shoppers
5530021316,5543693515,Kerry,Knackstedt,115,66,M,Married,Empty Nester,123,,,411,Explorers
5534910827,5548363744,Mark,Papenhausen,135,32,F,Married,Mom & Baby,434,,,412,Explorers
5538182578,5551556413,Patricia,Borgman,543,37,F,Married,Mature,134,,,413,Enthusiasts
5526177222,5540015782,William,Rusher,231,70,M,Married,Empty Nester,233,,,414,Enthusiasts
5531000356,5544629019,Joseph,Peritore,454,25,M,Unmarried,Young Singles,313,,,415,Enthusiasts
5539383886,5552988387,Tom,Bird,125,66,M,Married,Empty Nester,254,,,421,Explorers
5530267479,5552859739,Susan,Kerrissey,355,68,F,Married,Empty Nester,234,,,422,Explorers
5527672556,5541447616,Stephanie,Herman,325,20,F,Married,Young Couple,115,,,423,Enthusiasts
5526290016,5540121381,Mark,Tavitian,314,33,M,Unmarried,Young Singles,554,,,424,Enthusiasts
5538629585,5551989394,Ted,Robertson,343,22,M,Unmarried,Young Singles,422,,,425,Enthusiasts
5535999037,5552955207,Judy,Smith,412,27,F,Unmarried,Young Singles,525,,,431,Explorers
5536369044,5549783309,Rachel,Schultz,114,51,F,Married,Empty Nester,534,,,432,Explorers
5539942977,5553500444,Robert,Brown,222,44,M,Married,Mature,414,,,433,Enthusiasts
5538988513,5552339750,Juliann,Moore,214,19,F,Married,Mom & Baby,532,,,434,Enthusiasts
5539411186,5553013315,Tony,Mazzaferro,512,21,M,Married,Young Couple,552,,,435,Enthusiasts
5532894632,5546440278,Christy,Hahn,433,26,F,Unmarried,Young Singles,313,,,441,Enthusiasts
5526130118,5539971643,Renee,Eakin,443,27,F,Married,Young Couple,123,,,442,Enthusiasts
5539791424,5553359058,Karla,Edsinger,212,66,F,Married,Empty Nester,332,,,443,Enthusiasts
5538602278,5551963056,Mary,Webb,133,24,F,Unmarried,Young Singles,552,,,444,Convenience Shoppers
5533170442,5546698651,Dennis,Stugelmeyer,555,52,M,Married,Empty Nester,132,,,445,VIPs
5534903456,5552947147,Alan,Neufer,332,29,F,Married,Mom & Baby,411,,,451,Enthusiasts
5530252928,5543910603,Lydia,Cartmill,315,24,F,Unmarried,Young Singles,355,,,452,Enthusiasts
5533103788,5552793517,Lorrie,Phillips,342,41,F,Married,Mature,524,,,453,Enthusiasts
5530161740,5543825024,Karen,Mathews,215,34,F,Unmarried,Young Singles,451,,,454,Convenience Shoppers
5527824204,5541592388,Diane,Roth,212,68,F,Married,Empty Nester,341,,,455,VIPs
5538086590,5551463942,Robin,McCray,325,53,F,Married,Mature,245,,,511,Explorers
5536278818,5549694794,Paula,McMillan,152,27,F,Married,Mom & Baby,141,,,512,Explorers
5539237336,5552583852,Gloria,Hardy,332,36,F,Married,Mom & Baby,531,,,513,Enthusiasts
5532101958,5545677286,Gail,Anderson,223,46,F,Married,Mature,312,,,514,Enthusiasts
5539001618,5552352567,Flor,Romero,532,54,F,Married,Mature,144,,,515,Enthusiasts
5539113972,5552462739,Chris,Thalacker,251,24,M,Unmarried,Young Singles,214,,,521,Explorers
5532828416,5546376935,Esther,Mott,321,23,F,Married,Young Couple,435,,,522,Explorers
5528380385,5542120876,Robert,Ice,115,25,F,Married,Mom & Baby,514,,,523,Enthusiasts
5539405458,5553008092,Michelle,Wirth,145,65,F,Married,Empty Nester,544,,,524,Enthusiasts
5538313787,5551683220,Terry,Stefanak,131,28,M,Married,Young Couple,321,,,525,Enthusiasts
5537668413,5551055220,Judith,Murphy,543,60,F,Married,Empty Nester,554,,,531,Enthusiasts
5539605886,5553190294,Joseph,Reda,241,61,M,Married,Empty Nester,532,,,532,Enthusiasts
5949410663,5949416922,John,Castleberry,552,34,M,Unmarried,Young Singles,222,,,533,Enthusiasts
5538808258,5552971726,Karin,Nystrom Hudson,152,24,F,Married,Young Couple,133,,,534,VIPs
5527662275,5541438042,Sherry,Kirsch,444,21,F,Unmarried,Young Singles,214,,,535,VIPs
5539777268,5553346161,Deborah,Kane,315,21,F,Married,Young Couple,152,,,541,Enthusiasts
5528374995,5552782708,Alicia,Kunisch,422,21,F,Married,Young Couple,324,,,542,Enthusiasts
5531908414,5545496328,Gene,Stringfellow,542,33,M,Unmarried,Young Singles,412,,,543,VIPs
5526878730,5540688098,Kelly,Lloyd,231,31,F,Unmarried,Young Singles,343,,,544,VIPs
5528871868,5542593544,Patrick,Napolitano,241,34,M,Unmarried,Young Singles,224,,,545,VIPs
5537747513,5551132494,Patricia,Hanson,222,28,F,Married,Young Couple,131,,,551,Enthusiasts
5533528797,5547042049,Charlotte,Alexander,141,26,F,Unmarried,Young Singles,225,,,552,Enthusiasts
5539486940,5553082157,Rolanda,Carter,341,68,F,Married,Empty Nester,534,,,553,VIPs
5534638275,5548103347,Ashley,Atkin,234,40,F,Married,Mom & Baby,242,,,554,VIPs
5946873339,5946896051,Lisa,Carter,551,38,F,Married,Mature,135,,,555,VIPs
5536333999,5549748819,Jeanette,Behrendt,125,28,F,Married,Young Couple,442,,,,
5538938408,5552290683,Barbara,Strong,222,59,F,Married,Empty Nester,344,,,,
5532706689,5546258444,Georgina,Velasquez,452,20,F,Unmarried,Young Singles,511,,,,
5528417744,5542155707,Rita,Wade,135,20,F,Unmarried,Young Singles,353,,,,
5538106102,5551482786,Marilyn,Hellerud,453,26,F,Unmarried,Young Singles,122,,,,
5535900265,5549324846,Charles,Newman,552,43,M,Married,Mature,521,,,,
5527678305,5541452997,Larry,Smith,535,45,M,Married,Mature,511,,,,
5537987604,5551367681,Ricky,Everson,434,23,M,Unmarried,Young Singles,523,,,,
5538786215,5552141560,Northeast,Rhonda,553,37,F,Married,Mom & Baby,352,,,,
5538956562,5552308465,John,Tomaszewski,242,26,M,Unmarried,Young Singles,134,,,,
5528197040,5541949347,Charlene,Ramsey,141,30,F,Unmarried,Young Singles,551,,,,
5526376174,5540202113,Thomas,Evering,423,26,M,Unmarried,Young Singles,552,,,,
5538456928,5552972098,Cheryl,Claborn,554,46,F,Married,Mature,311,,,,
5537971000,5551351415,Cassie,Domingo,154,35,F,Married,Young Couple,252,,,,
5538311709,5551681177,Angela,Hebert,111,31,F,Married,Young Couple,432,,,,
5534928361,5548380092,Abby,Bell,314,35,F,Married,Young Couple,122,,,,
5539299773,5552645293,Elizabeth,Roese,532,46,F,Married,Mature,512,,,,
5538958593,5552310463,Carolyn,Black,222,43,F,Married,Mature,515,,,,
5532896604,5546442125,Tyler,Daniel,255,70,M,Married,Empty Nester,322,,,,
5539220834,5552567619,Tom,Spinella,553,67,M,Married,Empty Nester,245,,,,
5533578887,5547090250,Dawn,Thomas,354,29,F,Married,Mom & Baby,414,,,,
5538208551,5551581260,Robert,Stelman,422,63,M,Married,Empty Nester,511,,,,
5539168994,5552516730,Robert,Davio,532,33,M,Married,Young Couple,353,,,,
5530281673,5543937469,Jeff,Goelz,545,25,M,Unmarried,Young Singles,343,,,,
5527674388,5541449314,Roberta,Boarman,515,32,F,Unmarried,Young Singles,334,,,,
5530293530,5543948535,Lisa,St Laurent,514,64,F,Married,Empty Nester,313,,,,
5829846471,5829856946,Keith,Hartman,431,39,M,Married,Mature,354,,,,
5539369709,5552975585,Wesley,Dorsey,525,70,M,Married,Empty Nester,311,,,,
5539065149,5552414844,Lana,Hunsberger,511,58,F,Married,Empty Nester,343,,,,
5526368238,5540194769,Brian,Turek,135,38,F,Married,Mom & Baby,344,,,,
5539856471,5553420365,Renee,Dettmer,134,26,F,Unmarried,Young Singles,144,,,,
5539927443,5553487355,Sharon,Rupe,533,53,F,Married,Empty Nester,152,,,,
5535953000,5549376369,John,Dollar,423,42,M,Married,Mature,244,,,,
5901443533,5901444502,Joni,Smith,511,65,F,Married,Empty Nester,331,,,,
5531274378,5544885441,Joann,Onarheim,124,28,F,Married,Young Couple,424,,,,
5536869487,5550274982,Jackie,Dibernardo,323,70,M,Married,Empty Nester,213,,,,
5539644141,5553224985,Angela,Gaudette,425,26,F,Married,Mom & Baby,322,,,,
5535942951,5549366547,Curtis,Malmberg,143,38,M,Married,Mature,434,,,,
5539602358,5553187083,Michael,Lyons,314,23,M,Married,Young Couple,253,,,,
5528083634,5541843205,Nathaniel,Lindsay,115,51,M,Married,Mature,212,,,,
5538294251,5552971417,Michael,Boldin,111,27,M,Married,Young Couple,321,,,,
5526293302,5540124466,Judith,Vickers,133,29,F,Unmarried,Young Singles,325,,,,
5536795198,5550202304,Gail,Veal,544,67,F,Married,Empty Nester,225,,,,
5529338846,5543035195,Linda,Ulinski,222,22,F,Married,Mom & Baby,211,,,,
5537944109,5551325074,Roy,Miller,145,22,F,Married,Mom & Baby,332,,,,
5539803487,5553370220,Daniel,Teferra,115,53,M,Married,Mature,554,,,,
5527741622,5541513119,Melissa,Roberts,131,51,F,Married,Empty Nester,515,,,,
5537248951,5550646301,Aimee,Donnelly,313,66,F,Married,Empty Nester,152,,,,
5537907711,5551289419,Greg,Howell,145,39,M,Married,Mature,224,,,,
5539942864,5553500336,Symone,Pero,222,29,F,Married,Young Couple,411,,,,
5539442972,5553042231,Sharon,Arnett,214,54,F,Married,Empty Nester,115,,,,
5526231166,5540066264,John,Kantz,321,30,M,Unmarried,Young Singles,224,,,,
5536185669,5549603739,Ronda,Zander,515,32,F,Unmarried,Young Singles,243,,,,
5530419681,5552864413,Leeana,Taylor,242,24,F,Unmarried,Young Singles,545,,,,
5532336024,5545899218,Ginny,Spencer,243,23,F,Unmarried,Young Singles,314,,,,
5537415962,5550808963,Megan,Maney,233,55,F,Married,Mature,431,,,,
5859078480,5859082677,Ron,Fisson,431,55,M,Married,Empty Nester,435,,,,
5529323358,5543020743,Mike,Timko,444,24,M,Married,Young Couple,441,,,,
5539949118,5553506289,Rhonda,Jarrett,532,51,F,Married,Mature,342,,,,
5539845532,5553409866,Kenneth,Landon,422,29,M,Married,Young Couple,353,,,,
5532173508,5545744236,Emma,Hochgesang-Noffsinger,435,18,F,Married,Mom & Baby,454,,,,
5734634686,5734637514,Maranda,Horton,411,55,F,Married,Empty Nester,112,,,,
5537589038,5552966008,Carol,Scimeca,443,54,F,Married,Empty Nester,514,,,,
5530097802,5543765158,Kimberly,Roberts,544,25,F,Married,Young Couple,425,,,,
5533026596,5546563770,Dorinda,Kisner,343,24,F,Unmarried,Young Singles,132,,,,
5539343794,5552688632,Don,Pope,353,27,M,Unmarried,Young Singles,514,,,,
5533998135,5547490974,Marlene,Chandler,524,66,F,Married,Empty Nester,123,,,,
5879636021,5879641428,Peggy,Kutsmeda,441,21,F,Married,Young Couple,542,,,,
5537563742,5550953165,Lucille,Connolly,523,56,F,Married,Empty Nester,245,,,,
5539931354,5552950741,Liz,Miller,254,51,F,Married,Mature,132,,,,
5532102184,5545677503,Elizabeth,Roper,124,29,F,Married,Mom & Baby,554,,,,
5539129123,5552477589,Michael,Birozy,311,54,M,Married,Empty Nester,523,,,,
5529183942,5542890160,Lisa,Hill,345,20,F,Unmarried,Young Singles,413,,,,
5902135566,5902144084,Sarah,Chlupac,451,22,F,Unmarried,Young Singles,225,,,,
5530260152,5543917349,Kathie,Kaye,345,39,F,Married,Mom & Baby,514,,,,
5529274177,5542974844,Tema,Massa,254,66,F,Married,Empty Nester,551,,,,
5539217206,5552564071,Grete,Ehmke,311,41,F,Married,Mature,444,,,,
5526384225,5540209608,Teresa,Galloway,435,26,F,Married,Mom & Baby,224,,,,
5536230778,5552957080,Jessica,Van Der Pol,531,38,F,Married,Mature,435,,,,
5530129395,5543794714,Kathy,Biroschak,554,30,F,Married,Young Couple,423,,,,
5527394549,5541187424,Sharon,Shimizu,512,31,F,Unmarried,Young Singles,113,,,,
5534081083,5547568940,Bob,Langston,533,22,M,Unmarried,Young Singles,334,,,,
5530103225,5543770239,Linda,Stafford,223,32,F,Married,Mom & Baby,441,,,,
5539520550,5553112842,Pamela,Wodrich,444,69,F,Married,Empty Nester,243,,,,
5536450952,5549864077,Diane,Anderson,235,54,F,Married,Mature,513,,,,
5680090468,5681485036,Jean,Tusler,415,45,F,Married,Mature,521,,,,
5535830307,5549256325,Mary,Scapino,444,31,F,Unmarried,Young Singles,515,,,,
5531311632,5544920689,Jean,Keith,311,22,F,Married,Young Couple,142,,,,
5538460116,5551826309,Daniel,Laino,221,40,M,Married,Mature,452,,,,
5537829375,5551212641,Annmarie,Comparetto,134,27,F,Married,Mom & Baby,531,,,,
5539867618,5553431049,Ronald,Morse,223,29,M,Unmarried,Young Singles,112,,,,
5528312697,5542057633,Jen,Drier,424,39,F,Married,Mature,412,,,,
5531146669,5544765886,Josh,Scheer,523,31,M,Unmarried,Young Singles,214,,,,
5534172339,5547653908,Bob,Byrne,223,66,M,Married,Empty Nester,334,,,,
5527523626,5541308109,Shirley,Edmiston,313,51,F,Married,Empty Nester,125,,,,
5538592817,5551954117,Christine,Brothers,141,26,F,Unmarried,Young Singles,331,,,,
5529286163,5542985935,Mary,Kintz,315,50,F,Married,Mature,445,,,,
5532162219,5545733707,Sharon,Harris,413,23,F,Married,Young Couple,215,,,,
5902137927,5902146353,Otis,O'Neal,511,52,M,Married,Empty Nester,255,,,,
5538967747,5552319457,Jeanne,Pack,511,61,F,Married,Empty Nester,455,,,,
5528131057,5541887626,Oleetha,Arnold,115,27,M,Unmarried,Young Singles,422,,,,
5735729668,5735732064,Cathie,Merry,352,46,F,Married,Mature,234,,,,
5879636597,5879641996,Alyvia,Allegretto,441,21,F,Unmarried,Young Singles,234,,,,
5530236717,5543895497,Krystle,Koberstein,335,24,F,Unmarried,Young Singles,542,,,,
5536818447,5552961181,Tim,Schield,233,63,M,Married,Empty Nester,421,,,,
5539246251,5552592605,Abigail,Olen,321,37,F,Married,Mature,542,,,,
5526820397,5540631213,Yvonne,Foote,242,32,F,Married,Young Couple,333,,,,
5539453638,5553051844,Sheri,Casero,411,22,F,Married,Mom & Baby,352,,,,
5527614770,5541393726,Robert,Pieske,525,27,M,Married,Young Couple,124,,,,
5526124198,5539966070,Matthew,Rounds,312,23,M,Unmarried,Young Singles,412,,,,
5539236883,5552583406,Laura,Carlson,321,55,F,Married,Mature,254,,,,
5534126694,5552891388,Betty,Miller,115,63,F,Married,Empty Nester,214,,,,
5528706946,5542433841,Gisele,Green,545,31,F,Married,Mom & Baby,555,,,,
5538233734,5551605464,Mary-Grace,Molloy,442,33,M,Unmarried,Young Singles,453,,,,
5537845027,5551227996,Marcia,Haaff,545,35,F,Married,Young Couple,123,,,,
5530284440,5543940027,Kimberly,Richards,314,52,F,Married,Mature,514,,,,
5530253521,5543911149,Karen,Hime,425,51,F,Married,Mature,252,,,,
5537686483,5551072900,Tom,Porn,253,19,M,Married,Young Couple,122,,,,
5539552953,5553142149,Lori,Walters,545,35,F,Unmarried,Young Singles,425,,,,
5537486592,5552965115,John,Cunningham,241,23,M,Unmarried,Young Singles,422,,,,
5538023479,5551402850,Monica,Bush,413,26,F,Married,Mom & Baby,424,,,,
5534147686,5547630976,Angela,Romain,314,29,F,Married,Mom & Baby,344,,,,
5537473069,5550864591,Carl,Briggs,334,21,M,Unmarried,Young Singles,423,,,,
5533198625,5546724949,Connie,Braschler,555,19,F,Married,Mom & Baby,442,,,,
5528043281,5541803931,Ron,Blankenship,115,34,M,Unmarried,Young Singles,233,,,,
5536047679,5549468815,Andrew,Roope,114,37,F,Married,Mom & Baby,235,,,,
5778652491,5778661886,Lori,Metz,451,42,F,Married,Mature,514,,,,
5883722083,5543980327,Chuck,Patton,451,45,M,Married,Mature,145,,,,
5534156981,5547639642,Beth,Sawyer,444,60,F,Married,Empty Nester,151,,,,
5538202604,5551575589,Jessie,Schmidle,233,36,F,Married,Mom & Baby,342,,,,
5539685316,5553262357,Larry,Evans,545,47,M,Married,Mature,151,,,,
5531992663,5545575056,Gene,Quam,323,47,M,Married,Mature,521,,,,
5859075766,5859080021,Eduardo,Hernandez,431,32,M,Unmarried,Young Singles,144,,,,
5537264950,5552958469,Pam,Schindler,422,34,F,Married,Young Couple,333,,,,
5528394778,5542134312,Janice,Gipe,333,35,F,Unmarried,Young Singles,442,,,,
5526200122,5540037205,Thomas,Fruchey,454,67,M,Married,Empty Nester,452,,,,
5539241343,5552587781,Victoria,Thompson,321,40,F,Married,Mom & Baby,342,,,,
5526758586,5540570999,Theresa,Burkhalter,512,34,F,Married,Mom & Baby,424,,,,
5532875270,5546422116,Deepu,Kurian,334,35,F,Married,Mom & Baby,333,,,,
5528404869,5542143723,Paul,Hoffmann,314,52,M,Married,Mature,535,,,,
5537671873,5552960158,Rebecca,Sontheimer,411,43,F,Married,Mature,235,,,,
5536875792,5550281163,Lisa,Harrell,324,30,F,Married,Young Couple,533,,,,
5538848348,5552202486,Sam,Jones,211,28,M,Unmarried,Young Singles,251,,,,
5907555563,5907567265,Catherine,Smiddy,451,63,F,Married,Empty Nester,454,,,,
5533437677,5552732848,Michael,Steinmetz,255,23,F,Married,Mom & Baby,353,,,,
5539011028,5552361835,Ralph,Leone,231,30,F,Married,Mom & Baby,314,,,,
5529163094,5552826342,Linda,Jackson,555,43,F,Married,Mature,511,,,,
5538416236,5552775131,Yasser,Altwaijri,115,52,M,Married,Mature,211,,,,
5538485731,5551851221,Audrey,Krebs,121,26,F,Married,Young Couple,514,,,,
5539698663,5553274536,Marianne,Reese,444,27,F,Unmarried,Young Singles,435,,,,
5527607253,5541386665,Robert,McCarty,325,23,M,Unmarried,Young Singles,511,,,,
5538935632,5552775131,Omar,Alradaddi,221,50,M,Married,Empty Nester,341,,,,
5538890681,5552243928,Thomas,Parkins,222,24,M,Married,Young Couple,123,,,,
5538615089,5551975521,Charles,Theurer,132,54,M,Married,Mature,451,,,,
5538797582,5552152704,Stephanie,Kuhns,241,23,F,Married,Mom & Baby,351,,,,
5527657583,5541433659,Sarah,McClintock,233,25,F,Married,Young Couple,344,,,,
5538374052,5551742386,Scott,Troyer,544,21,M,Unmarried,Young Singles,543,,,,
5531017264,5544644813,Joy,Chapman,421,24,F,Unmarried,Young Singles,231,,,,
5538518168,5552969234,Gail,Doyle,131,30,F,Married,Mom & Baby,452,,,,
5530245843,5543904028,Carol,Keller,411,42,F,Married,Mature,434,,,,
5538635807,5551995467,Don,Pellegrini,151,66,M,Married,Empty Nester,442,,,,
5529181923,5542888279,Margaret,Rundle,543,37,F,Married,Mature,523,,,,
5532143088,5545715894,Elaine,Kidd,414,48,F,Married,Mature,532,,,,
5529291801,5542991210,Mary,Provencher,514,30,F,Unmarried,Young Singles,151,,,,
5530957909,5544589433,Jerry,Hanselmann,523,38,F,Married,Mom & Baby,412,,,,
5531270806,5544882081,Andrea,Iovacchini,544,30,F,Unmarried,Young Singles,544,,,,
5539096664,5552445709,Lori,Grantham,242,28,F,Married,Mom & Baby,144,,,,
5539619193,5553202422,William,Lighthiser,123,32,F,Married,Mom & Baby,235,,,,
5531020868,5544648182,Rajina,Hess,551,51,F,Married,Mature,553,,,,
5527381401,5541175105,Courtney,Adkins,542,29,F,Unmarried,Young Singles,212,,,,
5538263476,5551634157,Nancy,Morrison,353,29,F,Married,Mom & Baby,431,,,,
5530485555,5544132369,Linda,Arnos,224,38,F,Married,Mom & Baby,552,,,,
5533161056,5546689909,Tracey,Coull,412,18,F,Married,Mom & Baby,251,,,,
5539738659,5553310935,Dennis,Baird,225,22,M,Married,Young Couple,234,,,,
5539936639,5553494757,Stacy,Otto,353,18,F,Married,Young Couple,414,,,,
5535765183,5549192641,Linda,Mussman,145,60,F,Married,Empty Nester,122,,,,
5536120277,5549539815,Carol,Fay,251,34,F,Married,Mom & Baby,453,,,,
5533159592,5546688551,Joseph,Copulsky,325,55,M,Married,Mature,113,,,,
5527634872,5552772525,Sandra,Emery,334,21,F,Married,Young Couple,322,,,,
5539949053,5553498245,Linda,Durham,353,50,F,Married,Empty Nester,524,,,,
5528332534,5542076268,Patty,Luck,215,46,F,Married,Mature,543,,,,
5539066459,5552416110,Tom,Zippiere,232,37,F,Married,Mom & Baby,334,,,,
5533184898,5546712101,Dave,Tooley,433,34,M,Married,Young Couple,323,,,,
5531263195,5552885439,Joanne,Pafundi,514,27,F,Married,Mom & Baby,424,,,,
5539003629,5552354537,Joy,Giovanetti,332,33,F,Unmarried,Young Singles,132,,,,
5533131299,5546662129,Daniel,Johnson,324,21,M,Married,Young Couple,324,,,,
5539018498,5552369164,Renato,Bihasa,231,52,M,Married,Mature,344,,,,
5528363015,5552788960,Nancy,Zakowicz,513,33,F,Married,Young Couple,115,,,,
5532139447,5545712468,Linda,Geisler,213,38,F,Married,Mature,552,,,,
